2025-03-03T16:51:14.940Z [ERROR] GET /api/user | Status: 401 | Time: 30.701 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T17:36:59.698Z [ERROR] GET /api/user | Status: 401 | Time: 6.399 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T17:41:49.493Z [ERROR] GET /api/user | Status: 401 | Time: 16.565 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T17:44:30.891Z [ERROR] POST /api/login | Status: 400 | Time: 1043.183 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T20:40:05.095Z [ERROR] POST /api/login | Status: 400 | Time: 597.898 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T22:02:26.731Z [ERROR] POST /api/categoriaBuscar/bim | Status: 404 | Time: 86.881 ms | IP: ::1 | User-Agent: "PostmanRuntime/7.43.0"
2025-03-03T22:02:31.095Z [ERROR] GET /api/categoriaBuscar/bim | Status: 404 | Time: 4.371 ms | IP: ::1 | User-Agent: "PostmanRuntime/7.43.0"
2025-03-03T22:24:29.178Z [ERROR] GET /api/public/categorias/url_imagen-1741035358573-191088704.webp | Status: 404 | Time: 6.658 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T22:24:31.715Z [ERROR] GET /api/public/categorias/url_imagen-1741035358573-191088704.webp | Status: 404 | Time: 1.604 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T22:49:27.232Z [ERROR] GET /api/alumno | Status: 401 | Time: 76.144 ms | IP: ::1 | User-Agent: "PostmanRuntime/7.43.0"
2025-03-03T23:17:12.292Z [ERROR] POST /api/cursos | Status: 500 | Time: 186.046 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T23:17:27.126Z [ERROR] POST /api/cursos | Status: 500 | Time: 30.143 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-03T23:19:12.120Z [ERROR] POST /api/cursos/cm7tolz7o0001u7rgdphk1sli | Status: 500 | Time: 48.850 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T16:16:13.918Z [ERROR] GET /api/mercado | Status: 404 | Time: 7.132 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T16:22:02.668Z [ERROR] GET /api/user | Status: 401 | Time: 7.583 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:06:28.136Z [ERROR] GET /api/user | Status: 401 | Time: 251.844 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:10:14.762Z [ERROR] GET /api/user | Status: 401 | Time: 131.513 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:22:05.263Z [ERROR] GET /api/user | Status: 401 | Time: 54.435 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:22:38.042Z [ERROR] GET /api/user | Status: 401 | Time: 14.150 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:23:04.384Z [ERROR] GET /api/user | Status: 401 | Time: 7.209 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T19:27:22.259Z [ERROR] GET /api/user | Status: 401 | Time: 81.845 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T21:09:22.899Z [ERROR] GET / | Status: 404 | Time: 2.823 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T21:09:32.728Z [ERROR] GET / | Status: 404 | Time: 5.009 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T22:07:36.376Z [ERROR] GET /api/checkout/findAll | Status: 404 | Time: 2.606 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
